"","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"A50",-5.6168711026669,-5.67141209462575,-5.73125645165696,-5.77829052683126,-5.77313255279099,-5.89180022399504,-5.85938420675077,-5.90418653900092,-5.90125827922183,-5.93131062428824,-5.97009452137179,-6.02895875153556,-6.02192375459269,-6.05036565502814,-6.11838924068165,-6.08489649190053,-6.10127941311519,-6.14788446637928,-6.19529578738982,-6.16296486527035,-6.18504929618065,-6.17586827010626,-6.18214090828469,-6.23838862708759,-6.16391498410667,-6.19235748948737,-6.22465843427569,-6.22972173623224,-6.26222395236385,-6.260128613724,-6.32498115590356,-6.35272140055183,-6.34130575146815,-6.33903817680037,-6.33790631476668,-6.36950905964015,-6.45667965962192,-6.34300981322672,-6.36892545880655,-6.41062298234815,-6.39853093658312,-6.4989623807813,-6.57199758329879,-6.47922489794298,-6.53895415524556,-6.49697100939637,-6.56062574788694,-6.51977548521499,-6.55078038003441,-6.52726615694415
"A51",-5.52848553279921,-5.57591710365831,-5.62404750663735,-5.65928723476965,-5.70058758375968,-5.74397966440761,-5.82087824653245,-5.76162347434605,-5.83719958809655,-5.84338942904262,-5.8579831557335,-5.92755122136433,-5.88963024122671,-5.96307147260676,-6.0128924945216,-6.04275784149553,-6.04233687748174,-6.07441146792891,-6.10440930612412,-6.08489649190053,-6.10485723446307,-6.16534185711927,-6.05974338786128,-6.15681099969598,-6.18214090828469,-6.06060028594284,-6.12248480954639,-6.15822776498608,-6.2007051932532,-6.23022947932515,-6.24971727553576,-6.22364884307434,-6.22062617074775,-6.23022947932515,-6.28556718736269,-6.3144284337044,-6.31498107256898,-6.33170387029844,-6.2786134283981,-6.35963387047245,-6.39732973523749,-6.39373476431963,-6.40940717672726,-6.40879982778663,-6.46692302703668,-6.48052867909246,-6.46499438613028,-6.46821085722111,-6.44150869861411,-6.46821085722111
"A52",-5.461542427651,-5.51101566000071,-5.52974513744994,-5.61522229767672,-5.63043908043199,-5.6857461121701,-5.69135995465764,-5.72235386024164,-5.73899523041195,-5.81382057986514,-5.78023164681961,-5.8503122673521,-5.85239849898498,-5.91970218088109,-5.92156541972831,-5.91117571587918,-6.02357460102622,-5.94993880027948,-5.98906742250826,-6.03437204811926,-6.05589640726737,-6.05206416923691,-6.01657724792306,-5.98111825505384,-6.05717709047336,-6.12294090989637,-6.04782328077737,-6.07094074860978,-6.12522453728751,-6.14648226937459,-6.14601530695658,-6.16915683551827,-6.16963473277946,-6.19333596314665,-6.23430073176793,-6.25699381491863,-6.2606520369236,-6.28717879125703,-6.21460809842219,-6.28074790092674,-6.31166981126532,-6.29907725504864,-6.31664082398734,-6.34642667304304,-6.3642688729766,-6.40879982778663,-6.39853093658312,-6.35100072332775,-6.40154026777383,-6.39015267093712
"A53",-5.33187415007688,-5.4371197694285,-5.41462648894842,-5.50288453228931,-5.54934612135178,-5.60783613360899,-5.65413553476679,-5.6664866899125,-5.71110925004266,-5.7174758017882,-5.74179591685442,-5.73899523041195,-5.7916305652294,-5.82595010863041,-5.85763319947446,-5.89180022399504,-5.8806389920191,-5.95648357821274,-5.86219221140384,-5.94993880027948,-5.9622941698082,-5.94496271345656,-5.94267438293855,-6.00556347148748,-5.97637890968994,-5.98787101159785,-6.07789427510637,-5.95919098655769,-5.97362462897965,-6.07224085713527,-6.08753501585872,-6.07180729979052,-6.11748138769147,-6.14182242869654,-6.12339721836881,-6.18262505256914,-6.18602064157028,-6.18214090828469,-6.10799836336393,-6.20663992877301,-6.20614402001006,-6.22465843427569,-6.23838862708759,-6.22314442944448,-6.28664130132202,-6.29311032657715,-6.30727178328561,-6.31719468719729,-6.26748158802926,-6.31664082398734
"A54",-5.35003180223472,-5.33332297574685,-5.39725411440806,-5.40101476478638,-5.51101566000071,-5.51175814240086,-5.56619681170364,-5.57961983203578,-5.60375616058908,-5.68486258980369,-5.68162967001507,-5.72817763149092,-5.68368577295708,-5.72664176880228,-5.73434478023884,-5.77377584647674,-5.80084418749933,-5.89324949961103,-5.82459509487295,-5.83343568288307,-5.90308743649057,-5.90675581918103,-5.87992317237507,-5.89361214694048,-5.9716619198118,-5.9001623887012,-5.91635707462118,-6.00394206861909,-5.92007455102131,-5.98707419880669,-5.98906742250826,-5.94763906756795,-6.00030349577519,-6.05206416923691,-6.06964232817201,-6.08051436394149,-6.12431046044141,-6.11024808309795,-6.06145791892852,-6.12339721836881,-6.14648226937459,-6.18699293138922,-6.1763493863051,-6.19480547112601,-6.24146555259207,-6.21011819314934,-6.27648350214028,-6.25803765634953,-6.260128613724,-6.20465776756902
"A55",-5.22823175898135,-5.28500635248836,-5.29054762928368,-5.36147018155331,-5.417100902538,-5.43942020752604,-5.48730106621554,-5.53277467776252,-5.56202252961837,-5.56567407253857,-5.56410749258372,-5.59456938968288,-5.67170258119279,-5.63883778601582,-5.69165629485836,-5.69849647022696,-5.72021678111963,-5.76257752116671,-5.75118859705347,-5.81047721332716,-5.77893714825696,-5.92980516672125,-5.78087952504117,-5.85553602988374,-5.85938420675077,-5.88028101814737,-5.81852015212662,-5.84719105795156,-5.98826965621146,-5.88963024122671,-5.91970218088109,-5.90235537203621,-5.92605140855975,-6.01616715974835,-5.96423856085439,-6.01986402162968,-6.07354265814359,-6.04824656120697,-5.97993131129431,-6.07702243546963,-6.07876687551078,-6.06489582519387,-6.12385373515373,-6.17875844552849,-6.20366815838386,-6.19922699638389,-6.21661010109286,-6.20663992877301,-6.1615413774855,-6.1516332992608
"A56",-5.12520474883939,-5.18856650258892,-5.21103935844098,-5.24042588813226,-5.29711808597255,-5.33934771610603,-5.41642545502837,-5.36488461082015,-5.46626275739748,-5.48705949114491,-5.51374079484711,-5.57670939209272,-5.56124178787409,-5.60402764151921,-5.60457082458525,-5.65156960320927,-5.6307179037992,-5.6705411408764,-5.69017547124998,-5.65385010590799,-5.73434478023884,-5.71020304245912,-5.74930298995801,-5.81147905011157,-5.79556887028691,-5.76225940441518,-5.80051366361597,-5.8168391969485,-5.84132188867826,-5.92119249412265,-5.82425662812408,-5.83651418711016,-5.88386653650996,-5.90602106529051,-5.91376303944413,-5.96618673992371,-5.98270304143941,-5.98111825505384,-5.92530234485431,-6.02812853147957,-6.00515787423998,-6.0128924945216,-6.04655451342594,-6.08007720546459,-6.07964023801171,-6.10083308416335,-6.13950062593539,-6.11702777008333,-6.11476276345248,-6.09371878114674
"A57",-5.03857191278928,-5.11566253196396,-5.12251702674435,-5.16378647359043,-5.19811010613101,-5.2742102912048,-5.29971834746366,-5.30675284536914,-5.37627890801775,-5.40590257722797,-5.41059060903082,-5.4784014284018,-5.51423707277293,-5.50583366197655,-5.54524144652765,-5.54806159965943,-5.57803126935064,-5.59349412076208,-5.62432455332149,-5.65242418238106,-5.61412460272567,-5.68104298768671,-5.63016033478559,-5.73341727978589,-5.71413588673569,-5.72879263766037,-5.72449551625374,-5.81583197846482,-5.72848508729657,-5.78770770959396,-5.87563898160239,-5.75940089841921,-5.77990786504569,-5.82696757522658,-5.8688929947198,-5.88422579643838,-5.93168734307212,-5.88926903479331,-5.85728336564196,-5.96190574486644,-5.96151747074003,-5.93395064090738,-5.99869059219972,-5.99949671880525,-6.03437204811926,-6.01003593269342,-6.01904131487822,-6.02564199890957,-6.04402179784666,-6.00637515984374
"A58",-4.94148243540794,-4.95714192165626,-5.03426222472741,-5.08805644106484,-5.1488634133797,-5.13892331439779,-5.23327897036881,-5.26740026391332,-5.2648825904618,-5.31505669055233,-5.34603810275945,-5.3734720401488,-5.38889874477927,-5.4762485750407,-5.42797057477491,-5.48055892654182,-5.44658538321714,-5.54780489320185,-5.50583366197655,-5.51423707277293,-5.56124178787409,-5.59403161069708,-5.63099680493055,-5.62543350824522,-5.69017547124998,-5.67957778595938,-5.64447636875879,-5.67490351510582,-5.72725583084184,-5.71504566693491,-5.72357710198438,-5.79359777897857,-5.70178447199353,-5.74804789095422,-5.77570821422779,-5.80747771099497,-5.84892386032587,-5.82866565680289,-5.79589776356401,-5.87172786550565,-5.8957907970397,-5.90896332559624,-5.95262852332278,-5.93735522146095,-5.95339834630153,-5.98747252583844,-5.94840505764753,-6.04613194845029,-6.00759392903787,-5.97480410621487
"A59",-4.88435512818593,-4.89605738938882,-4.93464694809692,-4.97797451185671,-5.07421427573913,-5.10835838262487,-5.08223871295595,-5.1535246216465,-5.17663084829144,-5.21839774337216,-5.28441446137905,-5.27245470702231,-5.29352884981624,-5.38561969495083,-5.42774291398849,-5.38758583430622,-5.42229454636775,-5.39880090512636,-5.42706024244076,-5.43070655459378,-5.43436621101131,-5.49701223745994,-5.46295618848968,-5.54883211465838,-5.5370822987652,-5.6021288209297,-5.54857521035382,-5.61467329958443,-5.65527806559659,-5.65499231048677,-5.6878107051465,-5.67170258119279,-5.75118859705347,-5.66072298519575,-5.73465413832329,-5.71110925004266,-5.76353247906197,-5.77216838752267,-5.67607003608967,-5.7945828389827,-5.83275285595316,-5.81717516201129,-5.92792652630399,-5.83309421113654,-5.89470087867567,-5.87563898160239,-5.84823037902207,-5.90970024530534,-5.92007455102131,-5.89797420402064
"A60",-4.78741174598188,-4.80667456219882,-4.88237401415225,-4.90088443013714,-4.9315930867563,-4.96757580463581,-5.05239522834449,-5.02859561947325,-5.09979443041607,-5.12369201638855,-5.15751248995702,-5.19666371282154,-5.23065871807422,-5.27440554650172,-5.26159978361287,-5.2929318942717,-5.33726611668661,-5.33353012230378,-5.35319602805803,-5.33705819486447,-5.34540897408189,-5.42206817398421,-5.42093708009595,-5.42003312523213,-5.48778439150286,-5.44937284146799,-5.48972003207818,-5.57117651010818,-5.59915222557812,-5.59915222557812,-5.62377053668682,-5.56150196739943,-5.62765511426865,-5.68958375525639,-5.63239247856953,-5.63434969994086,-5.70899604170909,-5.70208391802062,-5.6059300744887,-5.69760161558112,-5.72633487912671,-5.76225940441518,-5.74742093168603,-5.79556887028691,-5.81784743094417,-5.80747771099497,-5.83925861421865,-5.87314832028994,-5.85344324921061,-5.81382057986514
"A61",-4.66970870712566,-4.72609565391697,-4.73984508931469,-4.78837213020935,-4.84647770792997,-4.89178616025787,-4.91988093082779,-4.92854852309815,-4.9416224228093,-5.02767972870551,-5.03656867612276,-5.10819299769106,-5.12537297156668,-5.18231369079173,-5.21876708779003,-5.18445311039899,-5.24137008610629,-5.24042588813226,-5.26372272178354,-5.2319679860065,-5.30332990837158,-5.31668502390622,-5.24629433848088,-5.34540897408189,-5.37649514761206,-5.4348246112027,-5.39747493808126,-5.51250117649077,-5.51821618769736,-5.52647345968579,-5.50312996117752,-5.58760072036679,-5.49579317111367,-5.56724311051737,-5.63295129389561,-5.55063229516253,-5.58679975917059,-5.59027523386261,-5.55994190468053,-5.63518968319059,-5.6584267729354,-5.65613582118885,-5.71352982611108,-5.71565264722669,-5.76832099579377,-5.76385100112232,-5.75370828342593,-5.81482577344953,-5.81248189157954,-5.76353247906197
"A62",-4.57921008431856,-4.5970036233217,-4.67612927492859,-4.73835878023184,-4.73232197164857,-4.78334037165957,-4.8517103151087,-4.83194532353635,-4.88872744386292,-4.91837521567096,-4.9339520693253,-5.00803866824899,-5.02144349281286,-5.07277669063411,-5.09864717141947,-5.1382414187014,-5.17045199555014,-5.17716224499157,-5.18767084646097,-5.19558028909692,-5.16186524341254,-5.2048270234607,-5.20555588646673,-5.2581355769152,-5.29532185756824,-5.31140260609669,-5.33456649922316,-5.36061839274542,-5.4371197694285,-5.41350377635715,-5.48850981772256,-5.45754759211859,-5.48103900336333,-5.50928534193211,-5.48705949114491,-5.59161517778545,-5.53125876034236,-5.52146091786225,-5.48657651600874,-5.58147635027223,-5.56698143316406,-5.58733366201295,-5.61577159733349,-5.64334610585237,-5.67170258119279,-5.63631075954119,-5.67402951650685,-5.694921846224,-5.67665380726795,-5.64986263266677
"A63",-4.45279250556721,-4.49883015021677,-4.57309029252468,-4.62905312645142,-4.65331056131603,-4.70333443477532,-4.74098990913063,-4.7577387846327,-4.76240896241458,-4.83988037367377,-4.80667456219882,-4.92289917979217,-4.88766573175257,-4.96356088671033,-5.0119361398293,-5.01148565555109,-5.05083248384767,-5.09325632278459,-5.11067664827648,-5.08659883290329,-5.11117411947487,-5.11133999821789,-5.13943504148784,-5.16047029985591,-5.21012335581212,-5.23948258082714,-5.21195620089999,-5.28579608599436,-5.29831736654804,-5.35891698867697,-5.3527735523441,-5.37931052575757,-5.39043265545584,-5.44937284146799,-5.39196892262949,-5.44496294688952,-5.57486169458936,-5.42751530501972,-5.43025003780886,-5.51946291519957,-5.48730106621554,-5.50337545031586,-5.53378656755288,-5.57065116205302,-5.58733366201295,-5.59726263127853,-5.60756361691566,-5.60701880622389,-5.64419368324454,-5.55192012534696
"A64",-4.33583030778417,-4.3861953115461,-4.42535175941225,-4.47906630919237,-4.5567610467804,-4.61048428081186,-4.64776458362051,-4.62802948013417,-4.6937828443447,-4.70565372456641,-4.77857164540749,-4.76311137405667,-4.81984965889017,-4.87488137311864,-4.90654558557187,-4.93575975945115,-4.96714486302173,-4.97623386737892,-5.01328881156182,-5.00863729143358,-5.00073446941899,-5.07086311964674,-5.01690490710985,-5.09358221491718,-5.05788414669687,-5.131447914313,-5.1382414187014,-5.1764537787912,-5.2329042279998,-5.22991133388398,-5.30152249749699,-5.29253412179231,-5.29951808712456,-5.35976732886426,-5.38213385264115,-5.35214017324554,-5.39504855550781,-5.44288081773939,-5.31546352538301,-5.43116327988147,-5.40790904317813,-5.41440184556884,-5.46744632955601,-5.50755801269325,-5.50583366197655,-5.52722751275658,-5.53606707025161,-5.53937033840581,-5.53075396477384,-5.46720950303033
"A65",-4.23305505756148,-4.2605880664035,-4.34342149556281,-4.36457972107016,-4.42677298608629,-4.45873490775855,-4.53275650547905,-4.54878985255198,-4.56652656239589,-4.6221129067184,-4.64693012023632,-4.68475466533093,-4.6972854748959,-4.76135626917742,-4.8253182283225,-4.83044099831848,-4.87174329522964,-4.8829019275867,-4.915234209333,-4.89766381543709,-4.95203625179332,-4.95884962094703,-4.94400521179849,-4.98496754734768,-5.02691712667054,-5.00132873477596,-5.04771430233768,-5.08191649610122,-5.12587780960853,-5.1776939242243,-5.16308741728793,-5.22785890289948,-5.20829386390045,-5.25277055159207,-5.23910550691619,-5.34624790030559,-5.31729633314584,-5.26740026391332,-5.36147018155331,-5.28146024948161,-5.33208099670085,-5.31505669055233,-5.38409314356944,-5.37779356804983,-5.38977497703687,-5.43322112901284,-5.43988093086982,-5.46697273257818,-5.44334313859829,-5.4039001291231
"A66",-4.10106710798293,-4.17488239244858,-4.20989010293829,-4.27270597076442,-4.31041319986435,-4.33674738847512,-4.45916689186825,-4.41034380805566,-4.46941626501047,-4.50442028288795,-4.52340588418545,-4.58625030113558,-4.6029726024446,-4.63976163075771,-4.74053182391877,-4.71253270431659,-4.7551794533148,-4.78298192730422,-4.81096509896769,-4.81712654791174,-4.79924048981659,-4.85993341168276,-4.82432171603276,-4.88422293174182,-4.89191936039127,-4.97131843171931,-4.95132918819885,-4.99112682770821,-5.03841767510871,-5.03211432577338,-5.11966921512039,-5.09831962474114,-5.1812456949622,-5.16764004290642,-5.20391669112655,-5.19269688468435,-5.25391777925135,-5.21232317338118,-5.1857032221789,-5.28797107449389,-5.19811010613101,-5.25105217408092,-5.30232538794558,-5.32281499814844,-5.32076749538563,-5.33789014166786,-5.34436130504944,-5.40057160058679,-5.40701678347138,-5.34645774187597
"A67",-4.02833212782853,-4.00353540593425,-4.08631687053487,-4.13316855407968,-4.19451855119263,-4.22913388857074,-4.28926515459257,-4.3419601254608,-4.36631077823388,-4.43113284878183,-4.42911824220773,-4.45640541272298,-4.49202008805544,-4.59859187062797,-4.59097146658828,-4.61421093064024,-4.62506681770255,-4.67817107887258,-4.70256253199674,-4.7101974238558,-4.72508048266065,-4.77075262677777,-4.77394393023678,-4.82332619579126,-4.85529960238729,-4.83345191515842,-4.81923011856926,-4.8829019275867,-4.92399898743671,-4.99200982997309,-4.98730946879276,-5.04538203042609,-4.99895378932242,-5.08740835290217,-5.09848338466945,-5.10852379491538,-5.12369201638855,-5.1810678064978,-5.08417419743113,-5.15733877328846,-5.23327897036881,-5.16764004290642,-5.19865304343509,-5.23159373450513,-5.23665798616131,-5.23948258082714,-5.25391777925135,-5.25871211195568,-5.26507603276823,-5.25909665339476
"A68",-3.93421749093791,-3.92596981156077,-3.95190793912706,-4.02295456613543,-4.07654393759659,-4.15997167566133,-4.1903489829559,-4.20458362533103,-4.25198131133419,-4.31026426844699,-4.32089390667114,-4.3357539223432,-4.38386832955325,-4.43610274487255,-4.50442028288795,-4.46306316936326,-4.56864541130572,-4.55552324609868,-4.57212233194189,-4.59423024594976,-4.60767331620621,-4.65320563502665,-4.64734726488728,-4.71008635593765,-4.7293737894474,-4.76863073514113,-4.72327827446842,-4.80838856849503,-4.81035103692813,-4.84520560497252,-4.91414399390749,-4.91291892059019,-4.94302337568624,-4.93994386597372,-5.03533790673663,-5.04491622807313,-5.05083248384767,-5.02798493243137,-5.03073596580326,-5.05537118793765,-5.07870002501039,-5.15231407242819,-5.10852379491538,-5.12151099044219,-5.15283269980606,-5.12486838825768,-5.15560326434886,-5.18427465050738,-5.16518605394485,-5.14473827861974
"A69",-3.7820479290064,-3.82154265229977,-3.89644497546483,-3.88290119185613,-3.9451662240214,-4.01699470779477,-4.07825470107315,-4.0562976145852,-4.10409191367698,-4.18206164270733,-4.20572315020549,-4.24980610084946,-4.28911933948587,-4.33659448327605,-4.35916985253095,-4.36836044391007,-4.38507126486011,-4.43796226700418,-4.48605470509793,-4.48720938835453,-4.50081017066385,-4.54492210564273,-4.56239809414422,-4.60557026600943,-4.64453490951037,-4.6334667851432,-4.6607886097511,-4.68703121246841,-4.7291473658078,-4.77489146080631,-4.77869058682898,-4.83006527034111,-4.82818874511415,-4.87056905019941,-4.84711436676602,-4.91196712229955,-4.9638471325975,-4.97319501112241,-4.90668076637641,-4.97681374562074,-4.97565432520101,-5.01690490710985,-5.07453401994649,-5.03426222472741,-5.02341662846099,-5.05052022779517,-5.06229707742015,-5.10357328975553,-5.06784076786704,-5.03549167009512
"A70",-3.66446004957319,-3.68740054823454,-3.73912067055068,-3.77766695292907,-3.79038075944604,-3.86853257435362,-3.92490563125916,-3.9417608236921,-3.99355849341066,-4.06499937502764,-4.08750798496311,-4.13266967654377,-4.15333052737003,-4.20471761970347,-4.26705644023762,-4.27392587691118,-4.3137700341679,-4.30336333949091,-4.37564702770984,-4.38282695484465,-4.38563313026799,-4.44671450029612,-4.42343213273255,-4.52571226465338,-4.53517781416806,-4.56191914399378,-4.5263590055638,-4.60097898136962,-4.59888994803094,-4.64682586125692,-4.66725837830151,-4.69860213078064,-4.73084679407609,-4.75042719864523,-4.78801187802893,-4.78897283906384,-4.87043866360297,-4.86057869788958,-4.82793880759723,-4.86718451169129,-4.92854852309815,-4.89191936039127,-4.9309003260774,-5.00028900204211,-4.91659865216987,-4.93840766009937,-4.98613782249587,-4.98540624005048,-5.00192335349423,-4.9534518805688
"A71",-3.5408733277351,-3.56365748936055,-3.63181882283232,-3.67596322884739,-3.73945721508291,-3.7080214996423,-3.78332201041241,-3.80352740927485,-3.86590306981459,-3.91723657248103,-3.94822029374003,-4.03221519075655,-4.02653639221691,-4.10627545309007,-4.15015329905068,-4.13161038741459,-4.1939881175507,-4.20706543228622,-4.22509126427034,-4.24644734043206,-4.27048525994097,-4.32700828692047,-4.30262413188777,-4.38346767247029,-4.434499571935,-4.43660954444417,-4.42978932687347,-4.49059228128066,-4.53071227507008,-4.53900798373442,-4.56412421655209,-4.62414915258589,-4.59097146658828,-4.6607886097511,-4.67013546484045,-4.7049905212703,-4.73198135285448,-4.78154943332642,-4.72147930838847,-4.78933343766142,-4.76147318038349,-4.84749655671907,-4.79717850837159,-4.82756401841176,-4.9325637586761,-4.81354828510183,-4.87383425260411,-4.89191936039127,-4.88369432065511,-4.86355238939501
"A72",-3.44158197185763,-3.4514701443378,-3.48215801049645,-3.54235780145117,-3.61202953026222,-3.5825753837439,-3.64482429191777,-3.67253377557785,-3.74790785057618,-3.81671282562382,-3.83330425071676,-3.87040133073733,-3.94998451171526,-3.96859335691654,-4.02468791108561,-4.02323393476415,-4.0733074031563,-4.06534902538085,-4.10688283892021,-4.10785542425005,-4.15997167566133,-4.22680224576429,-4.21171018500736,-4.2750753849047,-4.31616399057418,-4.32973783596523,-4.33651803944312,-4.41869061904547,-4.41985312021434,-4.44296630611324,-4.46037744108655,-4.48925556139174,-4.47554641819459,-4.52046145806114,-4.56460422424143,-4.55857290061131,-4.64693012023632,-4.6199793016418,-4.62884831334267,-4.6578328385714,-4.72181636810741,-4.69007469307854,-4.73096019204639,-4.74754052727982,-4.76839524709106,-4.84711436676602,-4.74156281089365,-4.78945366609559,-4.78405764604776,-4.74730995314921
"A73",-3.29651309459535,-3.32315359357479,-3.37164828820561,-3.39913950055271,-3.46372193220067,-3.52465398158939,-3.58549288540812,-3.52390753565509,-3.59335111628962,-3.67320297472893,-3.69602492227481,-3.74532282953715,-3.79918551216478,-3.85762952159781,-3.90544469006802,-3.92881317473562,-3.95024421824834,-3.95227224733583,-3.98373385298215,-4.03452967992094,-3.99171577433739,-4.07736945801614,-4.05675980189483,-4.15021674478873,-4.18797415500423,-4.22488614307719,-4.23395151660852,-4.25782866323043,-4.31991605861098,-4.34928842608611,-4.34434556770619,-4.36434389982157,-4.3807474531755,-4.42401597694614,-4.44186156837607,-4.45545791275976,-4.50904215889387,-4.52193258741804,-4.48259863359991,-4.57386533615968,-4.58008740562063,-4.61169140297836,-4.60557026600943,-4.66651381622914,-4.65215697721243,-4.67152368653811,-4.74489212916323,-4.67355609885456,-4.674734649374,-4.62762031482568
"A74",-3.15879252601119,-3.18912286671885,-3.23861945390481,-3.28149618684987,-3.34132598462477,-3.38584582215772,-3.43423723574036,-3.43349332646298,-3.43970954589552,-3.5423923503292,-3.5597477258341,-3.63068602053621,-3.65189200206366,-3.70683977949093,-3.79566320431195,-3.77095756514954,-3.83487679625149,-3.80446989526342,-3.86380443315767,-3.88129983278531,-3.89826804019581,-3.93652063702855,-3.95446088812611,-4.00496100108742,-4.0663403658125,-4.10118792470411,-4.09835258361964,-4.16504603539509,-4.19644373517756,-4.24840524609912,-4.25789932212465,-4.3018854703089,-4.2410827823339,-4.29496859210644,-4.33011752993645,-4.33621232253459,-4.43753934460414,-4.40059802025932,-4.41678372463189,-4.40828847786281,-4.4835722142406,-4.50216243591386,-4.53145514816581,-4.5164269761537,-4.57309029252468,-4.53219857353227,-4.57687431683324,-4.65793825152675,-4.54266498063669,-4.5177089102181
"A75",-3.03699186380529,-3.08327470061666,-3.10626168049907,-3.16507442839989,-3.19567212503657,-3.23979307312359,-3.32381976064081,-3.30239331260357,-3.34665237981036,-3.36430630307841,-3.416321171808,-3.49094704980583,-3.5215361805007,-3.58697289650763,-3.63076150077929,-3.64988953682274,-3.70793995685268,-3.70237004429644,-3.71900881909545,-3.74735638387291,-3.7674465843209,-3.84876655579313,-3.78808119623397,-3.88859949048456,-3.94134883480997,-3.96574028793413,-3.97592173127838,-4.05988516617053,-4.07595469711051,-4.11230488759909,-4.13541658799757,-4.15875509155097,-4.14958246847672,-4.15371247402945,-4.21508947992367,-4.2244076905203,-4.27694615822337,-4.27299287364976,-4.26905515601472,-4.32655408555006,-4.33209426592567,-4.39547668239829,-4.40410865782008,-4.41570752104277,-4.42184912886105,-4.45882128965295,-4.41977003958454,-4.45959906266887,-4.51945131058555,-4.37556753961314
"A76",-2.94492509730272,-2.92290941251623,-3.02343240419627,-3.01110990559831,-3.06770099707108,-3.08885684354447,-3.17206380641574,-3.17433276211753,-3.23500520679808,-3.28525604088514,-3.2634287289173,-3.34415564129496,-3.38859709968642,-3.45342795726581,-3.50682459954853,-3.50223392583993,-3.58954103493464,-3.58881694815741,-3.61481148276024,-3.61247412291153,-3.63632495537905,-3.69505850519065,-3.69892978996744,-3.73187046591903,-3.82277662791395,-3.82680907621367,-3.84105209155757,-3.90113252259697,-3.96352684829526,-3.99220322255567,-4.01029757469649,-4.04515447803134,-4.02547169793573,-4.0783727927124,-4.07955447674947,-4.12527810899203,-4.15123242442915,-4.15498668419166,-4.14244296571313,-4.18173419255869,-4.23685327351543,-4.23277938560936,-4.3112327193738,-4.31541526337538,-4.3293582861068,-4.28192793813776,-4.35916985253095,-4.34272900140211,-4.33255099121336,-4.34975307412359
"A77",-2.76072339448103,-2.83028563398488,-2.83334135224892,-2.8931756852289,-2.94924953134102,-2.98911422125242,-3.03638761529493,-3.03738794882282,-3.09522117205473,-3.1619993952265,-3.19389057217429,-3.18665067757346,-3.24604149294097,-3.31044301839369,-3.37977841428886,-3.34302281761108,-3.42175729562752,-3.44195687813545,-3.47538227985153,-3.48678795029636,-3.48456812109506,-3.56971071232525,-3.55441849367148,-3.64077523943979,-3.65208475828546,-3.70904134593789,-3.68975984154124,-3.78530225264899,-3.8193070969284,-3.86275676412523,-3.88299832638753,-3.90957600178509,-3.91919868917724,-3.95477394249578,-3.97129541689322,-3.9659513474537,-4.03543435034338,-4.01211962196643,-4.01799481900159,-4.06232277619936,-4.06990564034508,-4.14030473459848,-4.1294330248946,-4.18311020430809,-4.18935878582578,-4.20928414432692,-4.20525377681034,-4.2770181809826,-4.20057212031928,-4.16743151732963
"A78",-2.66491887514161,-2.64867341633422,-2.75687286579978,-2.73992794000023,-2.84602000032566,-2.85936739903347,-2.90193232448332,-2.90605611691222,-2.939049528382,-3.01785519064176,-3.04949176440035,-3.09581783737635,-3.08382059387534,-3.1678025546842,-3.23223972532633,-3.22574939381137,-3.29123148706034,-3.29808138304918,-3.37631942039625,-3.36468224836834,-3.37913260906474,-3.42657673000155,-3.4367209377312,-3.51485892235937,-3.55225285658211,-3.56690963970473,-3.57472967742332,-3.63689439904799,-3.69654878841884,-3.73530042703467,-3.76463801851509,-3.80680750028384,-3.78984962147047,-3.82085776767605,-3.83533978065719,-3.85668291039498,-3.88081507830395,-3.92116466334543,-3.88377574249004,-3.92744125815653,-3.96811727978305,-3.97241015544324,-4.02273112741257,-4.01051825217725,-4.07660288074594,-4.06750790826854,-4.08488940345135,-4.09384468718045,-4.1175722483414,-4.00814851752553
"A79",-2.54863909589136,-2.56439151308565,-2.59100076779958,-2.6654937116883,-2.68948363152837,-2.7400982990711,-2.77820446102542,-2.78654161265801,-2.81064787027111,-2.89272452347976,-2.89764413766327,-2.96024930630866,-2.98768474197469,-2.9888758327575,-3.0914065196224,-3.06727124073631,-3.1528540293262,-3.15801593661144,-3.17883813783667,-3.24424491621874,-3.23974201754959,-3.29913730647101,-3.28341434600577,-3.36975685582784,-3.39749424673777,-3.4416132086796,-3.41857754549369,-3.53013363384869,-3.54025257384408,-3.60347269717207,-3.62204357392768,-3.66165346786034,-3.6730848482153,-3.69124224330312,-3.73157820864705,-3.71608622455215,-3.79561869755804,-3.75762949794305,-3.74956407773044,-3.78746298549274,-3.81525933699584,-3.84895431396116,-3.85394279435162,-3.91312361087218,-3.88825765187788,-3.93918867350092,-3.96284272775812,-3.97965965414396,-3.96121324961892,-3.93657187834956
