"","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"A80",-2.09224313351704,-2.11652054992126,-2.15049940093005,-2.15576982305066,-2.24961320822794,-2.2486178767241,-2.32263475079975,-2.24662072507661,-2.28510869869281,-2.34678779567378,-2.34828354144579,-2.3818339491844,-2.3765223104964,-2.44584364137715,-2.43228383959839,-2.44389523320924,-2.4970197176718,-2.48736166086311,-2.50156055950244,-2.51633539929166,-2.53026391311002,-2.56292440905412,-2.56859700203554,-2.62323122566949,-2.63599003856579,-2.67383719793258,-2.6670618204249,-2.67154953006552,-2.76428727480048,-2.74902845783077,-2.77703057266729,-2.77658067950932,-2.75983835475452,-2.79850568403985,-2.79470346040545,-2.82931993322622,-2.84753643148941,-2.85659661420964,-2.83373247878333,-2.89128217219753,-2.91777173208478,-2.97141046140893,-2.9993387691481,-3.01265465274994,-3.04837384487959,-3.03822232517494,-3.095464214953,-3.09637062287649,-3.07041271723058,-3.00078501719064
"A81",-1.9781203732114,-2.04735390081277,-2.06112236709692,-2.07414360058654,-2.12623130797988,-2.16105080910093,-2.19368584603806,-2.17019810495072,-2.17516860836942,-2.24286440901811,-2.22638359950047,-2.26141435929037,-2.29625516929918,-2.31781041216713,-2.37523105747893,-2.3018653520697,-2.38287366422288,-2.37042505790469,-2.40170953786748,-2.40423029675625,-2.42276600125043,-2.4767361196627,-2.4455551759535,-2.51988326189274,-2.51645923830111,-2.55099517155614,-2.51972172204485,-2.6018810125085,-2.6188449823442,-2.65724777717185,-2.66169156212419,-2.68182705306193,-2.64947945174443,-2.68696897979114,-2.69411771057205,-2.69536104998622,-2.74629738828571,-2.72294558861891,-2.74760737085066,-2.74807563795877,-2.78775921445789,-2.82784776455781,-2.8693816006987,-2.90931607364711,-2.88991386274615,-2.95244292545559,-2.92142289311285,-3.00798705762101,-2.96032652042344,-2.89740845749829
"A82",-1.9218635987768,-1.9097122692936,-1.93314102246509,-1.96746376844379,-2.02741091918547,-2.03381829165542,-2.10135182853079,-2.03852995117342,-2.12463976460107,-2.12901000864833,-2.12615586190493,-2.16895495524498,-2.17245196794568,-2.2256888687733,-2.25422359211617,-2.24054030362252,-2.23263001790682,-2.26687051917005,-2.28761766587226,-2.30372574328832,-2.29248625831663,-2.35279476418702,-2.32377808640139,-2.42419920787183,-2.44344613916255,-2.43318364773801,-2.42156008875271,-2.46979737198746,-2.52988727945711,-2.52751774379272,-2.54227732144716,-2.58409955763458,-2.54985485483457,-2.58496126665565,-2.59174826172762,-2.57790390646243,-2.63288243358717,-2.63349482904675,-2.61555762337678,-2.64846140969055,-2.64010187496285,-2.70984681404515,-2.73882904729479,-2.7691546255055,-2.8017292119862,-2.798226581435,-2.84558961512427,-2.85324361726176,-2.87086329150812,-2.7862982701035
"A83",-1.79782382029046,-1.83598725688314,-1.8477712465893,-1.85771980065901,-1.93629056596246,-1.96844414313991,-1.99012748456086,-1.98206077973828,-2.0020213467117,-2.07356285506801,-2.0194684261652,-2.04832279174108,-2.09501010528796,-2.11828216707562,-2.15694480979445,-2.11759210764493,-2.19403566731883,-2.1307600995444,-2.18567354808654,-2.186162982977,-2.18899751263183,-2.234347173078,-2.2091038574163,-2.31191851417512,-2.31103065657758,-2.34761384017031,-2.30603102339835,-2.37654384551234,-2.40554848405215,-2.45487417334003,-2.42314949306081,-2.46393999435317,-2.43423254706005,-2.48326799311949,-2.4816519520675,-2.48666419336328,-2.51530812698037,-2.49818643713523,-2.50553393702274,-2.52277052386389,-2.55911739645361,-2.57438069301607,-2.60501538779473,-2.62796903262984,-2.65877444056806,-2.68680743483356,-2.69500565238142,-2.75821255629527,-2.71052325658461,-2.69590920220848
"A84",-1.70944611066532,-1.72635382415114,-1.77717040898476,-1.77140405357105,-1.83498434836462,-1.87385277794754,-1.88699805159554,-1.88697825320911,-1.90674616828051,-1.93970046908767,-1.95326714550888,-1.94696870913239,-1.97464198332914,-2.0257263823761,-2.0588235606004,-2.0307732897033,-2.07940154247981,-2.07673321251646,-2.04188374887404,-2.08201284464773,-2.11916414075679,-2.13738426300851,-2.11001621974854,-2.19606524961637,-2.20718400823079,-2.23194025342471,-2.20368137767959,-2.24577007143981,-2.29176385436246,-2.32205337618944,-2.34878611189476,-2.34398016836043,-2.3304805793128,-2.37772898614408,-2.37725476133108,-2.37083181434883,-2.39943746136008,-2.37360859624742,-2.3724926684094,-2.40125691679742,-2.41898408687827,-2.46258953939697,-2.47426348968952,-2.51145598502154,-2.52095256794046,-2.56000957828513,-2.59053386767437,-2.61267638695896,-2.60805103181175,-2.51433134102283
"A85",-1.64224006866648,-1.63002334604321,-1.68973190167621,-1.68013938560708,-1.74636936442933,-1.75469492509124,-1.83541046159186,-1.76330030048809,-1.80132507409776,-1.88670771453857,-1.83447074732112,-1.89185387521338,-1.87391791349463,-1.91373729070932,-1.96121771429751,-1.9178738644791,-1.96719916047325,-1.93926924872738,-1.9911596388168,-1.96021599139258,-1.99658679150649,-2.03315355296111,-2.01767686409166,-2.08697383833545,-2.10134365134758,-2.12554412064402,-2.10124553036433,-2.18705347877483,-2.18333646517605,-2.20992387313366,-2.20772956198137,-2.25793682799195,-2.19399081159725,-2.26416277539677,-2.25162585439692,-2.27704405992633,-2.284116688711,-2.24916755640738,-2.26050309261468,-2.28059857760856,-2.31694774382988,-2.3358420248955,-2.37706082507085,-2.37166725418149,-2.40119069674817,-2.42073819711732,-2.44700988959686,-2.49576943680271,-2.46789615215459,-2.42435732492396
"A86",-1.49241961355881,-1.56153862116459,-1.56054299184705,-1.57834145803434,-1.68953145473303,-1.65975273830971,-1.73140782584331,-1.68580612932525,-1.71515960441936,-1.77965107263516,-1.77705806637516,-1.77350509868658,-1.82289725741204,-1.82545069819552,-1.85681012148238,-1.82228465827094,-1.84677547378421,-1.86167562395269,-1.87825243516137,-1.87573038220741,-1.86476251357785,-1.92100975317534,-1.9011614740456,-1.98387684881216,-2.00542557375837,-2.03187116877242,-2.00538099922231,-2.05773484592015,-2.10175259244123,-2.09825745593748,-2.11557454671396,-2.13977770510439,-2.12523420285351,-2.1190392859004,-2.17437659185408,-2.14525661059126,-2.18586039495718,-2.15538134445741,-2.14695836021199,-2.16108553072035,-2.18936355628439,-2.22969715048821,-2.2287864543933,-2.26823197662238,-2.2613471849778,-2.29819474469275,-2.32373723046961,-2.36845783714475,-2.3518488693,-2.27944490430253
"A87",-1.50614603493357,-1.42161070624746,-1.50769844486487,-1.48332522044451,-1.5583836466116,-1.61128962579757,-1.62817740505827,-1.60331668542916,-1.64797605858925,-1.71052424211932,-1.66294945478917,-1.71619940900755,-1.69563325883092,-1.75644831151394,-1.7505580267073,-1.70791108924356,-1.78013133874739,-1.7537933889514,-1.78297615570846,-1.78791885384212,-1.82827823592848,-1.79941268048184,-1.80546496188418,-1.88648342089768,-1.89369253198562,-1.92371724349679,-1.88532976351141,-1.97024997388261,-1.98013934060597,-2.00056382003139,-2.01189504902796,-2.03110100238604,-1.99550488680728,-2.06315095674386,-2.02928088848822,-2.05489723276884,-2.07819431978452,-2.05580314311444,-2.04857097881335,-2.04896665431806,-2.0725374300031,-2.10394737171515,-2.12823690586279,-2.13358521031658,-2.15665957583584,-2.13910662400157,-2.18530885240326,-2.22524449426938,-2.22593891623732,-2.15709178025797
"A88",-1.35788573464007,-1.41909445066225,-1.40562805838095,-1.43240112882014,-1.48766728225547,-1.47355304141373,-1.57908816093948,-1.48951938079545,-1.56861751791513,-1.602745357623,-1.57901540562285,-1.60007686408466,-1.62164714268053,-1.63877918833621,-1.69977846133554,-1.61724833452608,-1.68428538872285,-1.66367236990979,-1.68011255444752,-1.68923898263766,-1.68656196685617,-1.75421516045572,-1.67140374577274,-1.80946326062205,-1.79946105041509,-1.81793918701144,-1.78862438873258,-1.85902811376329,-1.89557451307623,-1.91289035267827,-1.9012418012451,-1.9294985589499,-1.89370581978609,-1.93240179903052,-1.9634592374787,-1.92569094187392,-1.97122590575966,-1.9310974015082,-1.94493162796327,-1.93475262635944,-1.95997459127071,-1.98727083030788,-2.00299915353944,-2.03285571002905,-2.00834954157242,-2.05160849955068,-2.04769484336726,-2.10725682473469,-2.08727212079502,-2.02025984272902
"A89",-1.29321211586509,-1.2753506604863,-1.37011397249087,-1.3331252272199,-1.39044295464622,-1.40535078689369,-1.45722768549696,-1.43683004782778,-1.44077166646315,-1.50918542054501,-1.49339416624287,-1.52787175042203,-1.53114442606419,-1.56902560182284,-1.56380033148474,-1.54653823346506,-1.56420645390517,-1.56570336352124,-1.58622932729722,-1.5930479644545,-1.61547107541679,-1.66441693816063,-1.63811005787199,-1.67114311787078,-1.70758561419883,-1.72642688843931,-1.70375408642593,-1.76418126785885,-1.80176132140842,-1.82004783881102,-1.80002957245459,-1.85734173487747,-1.77339905789612,-1.83498434836462,-1.82745089763991,-1.83405755263168,-1.84429353305174,-1.85391363520099,-1.81480908228167,-1.85104461354516,-1.85234421683948,-1.88255983355455,-1.90799220721711,-1.91197646456256,-1.91213210500638,-1.91971330253863,-1.94941026732897,-1.97137668604793,-1.96699181397148,-1.90294357578884
"A90",-1.19659674115414,-1.1888871669079,-1.2487644731432,-1.26555747017053,-1.30536343264665,-1.31279114322174,-1.39254183601376,-1.29695835484249,-1.34303182714028,-1.43438856752412,-1.38692656091608,-1.43970779615497,-1.44867201860586,-1.4735705004287,-1.49950337358797,-1.42439090638674,-1.53374155956805,-1.46048787539377,-1.52261363628007,-1.51296477276618,-1.53077461725113,-1.55652767600221,-1.51850548282861,-1.62030171037132,-1.56114310903079,-1.63900061468325,-1.587177523596,-1.68282614366347,-1.69218385388733,-1.70523320988897,-1.6968057165727,-1.71862239681642,-1.70137229665351,-1.71065701559138,-1.72938203155011,-1.72422045407825,-1.76428049823977,-1.70619664087861,-1.72762477961946,-1.70675861197944,-1.75086899705245,-1.77801634013619,-1.77107487803522,-1.77884521829712,-1.78027368412497,-1.80730975057637,-1.8196220508655,-1.87774228445964,-1.82974174955593,-1.77634882552862
"A91",-1.11988904195431,-1.15955408577931,-1.1610474234745,-1.16818747252315,-1.26940416837358,-1.23100832605238,-1.2842288680916,-1.22031562366611,-1.27989678339687,-1.38444407395743,-1.28447089344764,-1.37860400783588,-1.37284126124014,-1.39786909059441,-1.40415695150524,-1.38823624535723,-1.42573813915029,-1.41137424869154,-1.4002594202204,-1.40903498009002,-1.43464882022256,-1.4627435332833,-1.42136210978039,-1.50467257385902,-1.53633616063604,-1.5034171148104,-1.49564504916007,-1.55264178643469,-1.56674247390648,-1.62518626940224,-1.60643741842186,-1.63719458947914,-1.59442615481366,-1.64349119975898,-1.64273619783561,-1.6230197291575,-1.65034845254107,-1.6353199821482,-1.5783947754694,-1.6258010615228,-1.65625178076328,-1.66971353265868,-1.67754546164878,-1.69195033400856,-1.66739546903299,-1.69551336390233,-1.72963573634621,-1.75301964091212,-1.75274262300807,-1.6483242814866
"A92",-1.0536121547412,-1.03099476253513,-1.10848688238941,-1.0626758088638,-1.16930410254072,-1.21295636931452,-1.2084092976919,-1.15597025182846,-1.21091685856037,-1.25029950531398,-1.24885511411438,-1.27175212674723,-1.27629263257258,-1.30988161842003,-1.33222671879707,-1.29247256113075,-1.34286712319525,-1.30471437412747,-1.35282476939214,-1.319694216589,-1.33017114958367,-1.36872952994042,-1.30698422940692,-1.41131682810624,-1.44531427117524,-1.45943295711669,-1.4034567967913,-1.47564592876637,-1.51062478421467,-1.53716376356408,-1.52986916321498,-1.53508211384903,-1.50983242523008,-1.5261083048471,-1.55181543961951,-1.5182315965171,-1.56615335251847,-1.50865184362266,-1.5334032261581,-1.49233955556119,-1.55140959928851,-1.5474730127209,-1.56080490347004,-1.57418660542147,-1.57692716080592,-1.58894434741978,-1.60486836871973,-1.66254337412121,-1.63295733847701,-1.55878282165516
"A93",-0.977153350759646,-0.93993046144044,-1.01061240041677,-0.991326826908391,-1.09899736279964,-1.08013995758841,-1.18871972623814,-1.10520195289263,-1.15557319260266,-1.18101177135542,-1.19656696206534,-1.20535375740287,-1.1755278908366,-1.21295300590672,-1.29806738993102,-1.27519673420237,-1.27306925260535,-1.24168851722712,-1.27383033523741,-1.31000391515282,-1.26356358573957,-1.28728195212224,-1.22522708476087,-1.32964563270305,-1.33015602293581,-1.34483001295292,-1.33958636315478,-1.34875968391134,-1.41742595955719,-1.44123640938418,-1.43973311325161,-1.46161722480171,-1.39754137229974,-1.47061989367557,-1.45174636602341,-1.43585442158343,-1.44226806524091,-1.41663811135252,-1.41594564763797,-1.42673309576026,-1.41795841785538,-1.48993191748047,-1.45092248627178,-1.46551074362746,-1.47227935592906,-1.48749907963289,-1.49488676035846,-1.54408097628947,-1.52531277997718,-1.43394377619106
"A94",-0.905966708476507,-0.9171360890879,-0.949185893578424,-1.02834303210727,-1.046180192961,-1.10144630068924,-1.06868171088346,-1.04856577118397,-0.994544207844489,-1.19118162800964,-1.12425014786332,-1.15673304776669,-1.10823241404511,-1.19732495035447,-1.23509546208566,-1.1474916568161,-1.18739760178883,-1.12559918110691,-1.19518816913368,-1.17741526512605,-1.18972479106073,-1.19876638129857,-1.19335273080377,-1.2586859749173,-1.2383917311964,-1.25713450977351,-1.23078574656062,-1.32908261536878,-1.30988532416189,-1.34784702386775,-1.31545200099194,-1.36155492035768,-1.31481870762184,-1.32569985740406,-1.36224976332381,-1.33191981865656,-1.36265986911732,-1.31207782343105,-1.31159884731686,-1.32042797198938,-1.35752810587047,-1.34369474750107,-1.36519453633261,-1.37760026454324,-1.37130723131164,-1.37070845484615,-1.40021480244264,-1.45603036580479,-1.41740532734494,-1.3469928819975
"A95",-0.80348897108178,-0.914944138937526,-0.926416828173164,-0.854567889793002,-0.947051531224871,-0.958084552631258,-1.06872538491795,-0.918327805300081,-1.00086326707576,-1.01341856260551,-1.08250471497602,-1.02167069216547,-1.02400958177295,-1.12159129532015,-1.13938428443832,-1.0922436118115,-1.09209755569887,-1.091313986187,-1.11031854024815,-1.1288498712289,-1.08955245319819,-1.1547954135511,-1.08412079935231,-1.15829860083476,-1.18752219399542,-1.1610122980528,-1.15398335958102,-1.25980268928661,-1.28135433385492,-1.24464203273775,-1.23909579130527,-1.26338316365754,-1.22777722813943,-1.25111682413475,-1.24308445675989,-1.23878166403282,-1.28551552534608,-1.22973857587879,-1.2158328575386,-1.19925063799061,-1.21581599216978,-1.28139395129452,-1.22805377067668,-1.26300120078818,-1.23628252019649,-1.27983924475606,-1.2927311609417,-1.35345937802632,-1.3026961356439,-1.22413129493395
"A96",-0.679062832286675,-0.77159316367689,-0.7679978900132,-0.800498565572553,-0.916300731924155,-0.878092175560614,-0.897228574736781,-0.963508133483271,-0.924799327527162,-0.998737994841687,-0.954361306690177,-1.06376748199733,-0.982836599718055,-1.04134954693717,-1.06475593801398,-1.0265828322753,-0.995701972298441,-1.00730739203944,-1.10771458920066,-1.0982473552644,-1.06115466730968,-1.07736071160683,-1.03980390344657,-1.10129588629731,-1.08074388371567,-1.1187711193972,-1.02795999478441,-1.12986768931915,-1.17282303533372,-1.19907481906374,-1.16617297194067,-1.15635475538668,-1.09064411901893,-1.14916585672066,-1.17557000980975,-1.16884056581162,-1.18322944318804,-1.15018878104716,-1.13222284820335,-1.12503224225333,-1.13797285159992,-1.15701606588651,-1.20871402617615,-1.14582340019762,-1.14965193101753,-1.16353488355256,-1.20194818857761,-1.24977593412775,-1.23611039545383,-1.14674531879742
"A97",-0.759767867901841,-0.601124215913893,-0.653267069472659,-0.65819518079809,-0.834072699627977,-0.853210304488807,-0.984069162521568,-0.883114693319482,-0.757288980401817,-0.954184725509117,-1.00942078987196,-1.00580250497764,-0.954070483711035,-0.832687447506917,-0.960041490205884,-0.960786131760719,-0.899765528291999,-0.937044611467374,-0.91919995957629,-0.969702057180113,-0.950253492319607,-1.05895801566933,-0.92629308908067,-1.06164025574834,-1.01663053907512,-1.03697077229954,-0.996785208246471,-1.08071736222958,-1.08011345211429,-1.10660716267384,-1.12746556984818,-1.0838606313651,-1.02768608726841,-1.07171722520547,-1.13175447356332,-1.05979165553617,-1.06448626218878,-1.07052933223298,-1.04182277619724,-1.0344016337728,-1.04556548258121,-1.05355479654499,-1.11145439668141,-1.10605088656516,-1.0453435966638,-1.08246929083092,-1.09862828879611,-1.17021248484527,-1.12456414377164,-1.03290320290871
"A98",-0.569284883338987,-0.678889308813246,-0.535731550772931,-0.764235102275675,-0.851226567661114,-0.748691603466628,-0.805304072684823,-0.816535898737163,-0.922492422666215,-0.882655298938258,-0.880942893242513,-0.887968130307107,-0.83970476106811,-0.934240876077157,-0.868558269731492,-0.834420464436532,-0.953221868110201,-0.842508348432972,-0.862034581083764,-0.889897127766081,-0.929788923950539,-0.992823564704548,-0.867729165259725,-0.876997905936448,-0.916238233252232,-0.983622483784474,-0.977730060474053,-0.966621331905917,-1.01519436038861,-1.00507823068929,-1.01715857692918,-1.057978151792,-0.927781498589653,-1.01050251513689,-1.01089266254612,-0.994768622845545,-0.980909256211897,-0.965039896884064,-0.910505001537902,-0.924796806168099,-1.0010047498151,-0.981023938628408,-0.97018741213182,-1.00062116036536,-0.997058910971793,-0.993512006868177,-1.01802173109174,-1.05940215249384,-1.05173824479952,-0.928753065165251
"A99",-0.708608086782517,-0.581339293938404,-0.506929888672323,-0.568984537939523,-0.577250367147232,-0.884857473930658,-0.637481658306084,-0.645769441965491,-0.694972846073518,-0.950297461494636,-0.690456802873728,-0.757308172970455,-0.798229957013098,-0.709794989532836,-0.912014886344701,-0.733704626742864,-0.763466645869223,-0.887341338585503,-0.813977855554891,-0.821366990363854,-0.826692287564224,-0.831343149711455,-0.820910100006181,-0.92089380980079,-0.88898689734681,-0.986667596352019,-0.821667151361551,-0.923922278187325,-0.931698829276829,-0.966857974111896,-0.9548288780293,-0.943345945710186,-0.907856401053712,-0.914532278859292,-0.931922270269024,-0.885640292675396,-0.9878431261467,-0.874426880275518,-0.905578315244509,-0.844672642622073,-0.892701166441069,-0.933635282717122,-0.901695265791891,-0.891110433343857,-0.882089808348032,-0.918513199727254,-0.895735936546894,-0.993020599732885,-0.933487756702677,-0.889103672030191
"A100",-0.489135623091805,-0.690493893743986,-0.38182888399218,-0.608865409822794,-0.540522058671221,-0.510405397731222,-0.629662074925495,-0.543203078801501,-0.721475417693376,-0.776327748812063,-0.679569706286253,-0.738501512439644,-0.583581911781226,-0.664852112428346,-0.86716801517487,-0.627103793184142,-0.692002621826663,-0.571238688132141,-0.632321380523146,-0.747251720747181,-0.762662947810632,-0.727520101243709,-0.651548335972238,-0.745104955184411,-0.728746025088109,-0.838253096853799,-0.714489437441935,-0.766296656691439,-0.766448578658773,-0.796153140393338,-0.756188155722297,-0.769642692003794,-0.726128079609569,-0.797009419724709,-0.794306831578053,-0.69387376014269,-0.78562547948982,-0.69207389271361,-0.690776726922783,-0.689823814912717,-0.726919504722316,-0.766453359919661,-0.730993675540021,-0.684231770614982,-0.681808493953941,-0.715368024543736,-0.740167768465513,-0.790868606737167,-0.758844115720245,-0.64990169911948
